mission,setno,station,scientific_name,common_name,abundance,biomass_g,comments
BOF2016001,2016.023,B,Urophycis chuss,red hake,46,6114,NA
BOF2016001,2016.023,B,Squalus acanthias,spiny dogfish,4,7554,NA
BOF2016001,2016.023,B,Hemitripterus americanus,sea raven,5,2388,NA
BOF2016001,2016.023,B,Leucoraja erinacea,little skate,10,6329,NA
BOF2016001,2016.023,B,Cucumaria frondosa,orange-footed sea cucumber,11,2194,NA
BOF2016001,2016.023,B,Merluccius bilinearis,silver hake,80,7684,NA
BOF2016001,2016.023,B,Urophycis tenuis,white hake,83,13309,NA
BOF2016001,2016.024,A,Homarus americanus,American lobster,18,6717,NA
BOF2016001,2016.024,A,Scomber scombrus,mackerel,55,5402,NA
BOF2016001,2016.024,A,Alosa pseudoharengus,alewife,372,22338,NA
BOF2016001,2016.024,A,Merluccius bilinearis,silver hake,35,3645,NA
BOF2016001,2016.024,A,Zoarces americanus,ocean pout,1,196,NA
BOF2016001,2016.024,A,Microgadus tomcod,Atlantic tomcod,1,242,NA
BOF2016001,2016.024,A,Myoxocephalus scorpius,shorthorn sculpin,1,64,NA
BOF2016001,2016.024,A,Myoxocephalus octodecemspinosus,longhorn sculpin,3,94,NA
BOF2016001,2016.024,A,Pseudopleuronectes americanus,winter flounder,23,492,NA
BOF2016001,2016.024,A,Cucumaria frondosa,orange-footed sea cucumber,1,202,NA
BOF2016001,2016.024,A,Modiolus modiolus,horse mussel,1,160,NA
BOF2016001,2016.024,A,Osmerus mordax,smelt,7,496,NA
BOF2016001,2016.024,A,Doryteuthis pealeii,longfin inshore squid,1,94,NA
BOF2016001,2016.024,A,Sclerocrangon boreas,sculptured shrimp,6,32,NA
BOF2016001,2016.024,A,Crangon septemspinosa,sand shrimp,47,96,NA
BOF2016001,2016.024,A,Hyas araneus,toad crab,1,4,NA
BOF2016001,2016.024,A,Placopecten magellanicus,deep sea scallop,6,36,NA
BOF2016001,2016.024,A,Pandalus montagui,Montague shrimp,42,124,NA
BOF2016001,2016.024,A,Henricia sanguinolenta,blood star,1,1,NA
BOF2016001,2016.024,A,Metridium senile,frilled anemone,1,13,NA
BOF2016001,2016.024,A,Ciona intestinalis,sea vase,11,53,NA
BOF2016001,2016.025,D,Homarus americanus,American lobster,176,78553,NA
BOF2016001,2016.025,D,Myoxocephalus octodecemspinosus,longhorn sculpin,21,2157,NA
BOF2016001,2016.025,D,Squalus acanthias,spiny dogfish,6,11954,NA
BOF2016001,2016.025,D,Doryteuthis pealeii,longfin inshore squid,2,214,NA
BOF2016001,2016.025,D,Gadus morhua,Atlantic cod,1,156,NA
BOF2016001,2016.025,D,Prionotus corolinus,northern sea robin,2,408,NA
BOF2016001,2016.025,D,Hemitripterus americanus,sea raven,2,1348,NA
BOF2016001,2016.025,D,Scophthalmus aquosus,windowpane flounder,1,12,NA
BOF2016001,2016.025,D,Leucoraja ocellata,winter skate,1,666,NA
BOF2016001,2016.025,D,Malacoraja senta,smooth skate,1,130,NA
BOF2016001,2016.025,D,Enchelyopus cimbrius,fourbeard rockling,2,86,NA
BOF2016001,2016.025,D,Lophius americanus,monkfish,2,26,NA
BOF2016001,2016.025,D,Cancer irroratus,rock crab,1,158,NA
BOF2016001,2016.025,D,Pholis gunnellus,rock gunnel,1,6,NA
BOF2016001,2016.025,D,Crangon septemspinosa,sand shrimp,5,8,NA
BOF2016001,2016.025,D,Pandalus montagui,Montague shrimp,8,32,NA
BOF2016001,2016.025,D,Flabellina pellucida,red-gilled nudibranch,1,2,NA
BOF2016001,2016.025,D,Sclerocrangon boreas,sculptured shrimp,1,4,NA
BOF2016001,2016.025,D,Clupea harengus,herring,1,54,NA
BOF2016001,2016.025,D,Scomber scombrus,mackerel,1,88,NA
BOF2016001,2016.025,D,Asterias vulgaris,northern sea star,1,12,NA
BOF2016001,2016.025,D,Ciona intestinalis,sea vase,1,6,NA
BOF2016001,2016.025,D,Hiatella arctica,Arctic rock borer,1,2,NA
BOF2016001,2016.025,D,Unidentified sponge,Unidentified sponge,3,860,NA
BOF2016001,2016.025,D,Suberites ficus,fig sponge,5,94,NA
BOF2016001,2016.025,D,Unidentified bryozoan,Unidentified bryozoan,1,514,NA
BOF2016001,2016.025,D,Pseudopleuronectes americanus,winter flounder,50,5364,NA
BOF2016001,2016.025,D,Merluccius bilinearis,silver hake,27,2774,NA
BOF2016001,2016.025,D,Urophycis chuss,red hake,89,8132,NA
BOF2016001,2016.025,D,Urophycis tenuis,white hake,23,3236,NA
BOF2016001,2016.026,B,Homarus americanus,American lobster,13,8397,NA
BOF2016001,2016.026,B,Pseudopleuronectes americanus,winter flounder,18,754,NA
BOF2016001,2016.026,B,Merluccius bilinearis,silver hake,11,850,NA
BOF2016001,2016.026,B,Illex illecebrosus,shortfin squid,2,173,NA
BOF2016001,2016.026,B,Crangon septemspinosa,sand shrimp,536,2212,NA
BOF2016001,2016.026,B,Ophiopholis aculeata,daisy brittle star,1,1,NA
BOF2016001,2016.026,B,Ciona intestinalis,sea vase,1,1,NA
BOF2016001,2016.026,B,Osmerus mordax,smelt,26,956,NA
BOF2016001,2016.026,B,Scomber scombrus,mackerel,34,3242,NA
BOF2016001,2016.026,B,Alosa pseudoharengus,alewife,146,798,NA
BOF2016001,2016.026,B,Placopecten magellanicus,deep sea scallop,1,2,NA
BOF2017001,2017.002,D,Pseudopleuronectes americanus,winter flounder,43,6496,NA
BOF2017001,2017.002,D,Merluccius bilinearis,silver hake,156,9344,NA
BOF2017001,2017.002,D,Pandalus montagui,Montague shrimp,119,1407,NA
BOF2017001,2017.002,D,Pandalus borealis,northern shrimp,1,14,NA
BOF2017001,2017.002,D,Terebratulina septentrionalis,northern lamp shell,2,2,NA
BOF2017001,2017.002,D,Cyclopterus lumpus,lumpfish,1,278,NA
BOF2017001,2017.002,D,Homarus americanus,American lobster,41,23780,NA
BOF2017001,2017.002,D,Urophycis chuss,red hake,7,1106,NA
BOF2017001,2017.002,D,Sebastes fasciatus,Acadian redfish,5,476,NA
BOF2017001,2017.002,D,Enchelyopus cimbrius,fourbeard rockling,1,44,NA
BOF2017001,2017.002,D,Zoarces americanus,ocean pout,1,44,NA
BOF2017001,2017.002,D,Suberites ficus,fig sponge,1,166,NA
BOF2017001,2017.002,D,Placopecten magellanicus,deep sea scallop,1,2,NA
BOF2017001,2017.002,D,Astarte castanea,chestnut astarte,1,10,NA
BOF2017001,2017.002,D,Chrysaora quinquecirrha,sea nettle,4,226,NA
BOF2017001,2017.003,D,Homarus americanus,American lobster,10,4278,NA
BOF2017001,2017.003,D,Chrysaora quinquecirrha,sea nettle,3,663,NA
BOF2017001,2017.003,D,Clupea harengus,herring,5,188,NA
BOF2017001,2017.003,D,Pseudopleuronectes americanus,winter flounder,5,443,NA
BOF2017001,2017.003,D,Hippoglossoides platessoides,American plaice,1,26,NA
BOF2017001,2017.003,D,Scomber scombrus,mackerel,1,224,NA
BOF2017001,2017.003,D,Alosa pseudoharengus,alewife,2,18,NA
BOF2017001,2017.003,D,Merluccius bilinearis,silver hake,4,265,NA
BOF2017001,2017.003,D,Melanogrammus aeglefinus,haddock,3,19,NA
BOF2017001,2017.003,D,Henricia sanguinolenta,blood star,1,5,NA
BOF2017001,2017.003,D,Crangon septemspinosa,sand shrimp,3,12,NA
BOF2017001,2017.003,D,Pandalus montagui,Montague shrimp,8,14,NA
BOF2017001,2017.003,D,Balanus crenatus,crenate barnacle,3,1,NA
BOF2017001,2017.003,D,Terebratulina septentrionalis,northern lamp shell,1,1,NA
BOF2017001,2017.003,D,Unidentified tunicate,Unidentified tunicate,1,5,NA
BOF2017001,2017.003,D,Hyperia galba,big-eye amphipod,1,1,NA
BOF2017001,2017.004,B,Pseudopleuronectes americanus,winter flounder,62,5078,NA
BOF2017001,2017.004,B,Osmerus mordax,smelt,334,8377,NA
BOF2017001,2017.004,B,Crangon septemspinosa,sand shrimp,515,1340,NA
BOF2017001,2017.004,B,Myoxocephalus octodecemspinosus,longhorn sculpin,6,535,NA
BOF2017001,2017.004,B,Homarus americanus,American lobster,87,28082,NA
BOF2017001,2017.004,B,Leucoraja ocellata,winter skate,1,700,NA
BOF2017001,2017.004,B,Myoxocephalus octodecemspinosus,longhorn sculpin,1,90,NA
BOF2017001,2017.004,B,Scophthalmus aquosus,windowpane flounder,4,566,NA
BOF2017001,2017.004,B,Melanogrammus aeglefinus,haddock,1,9,NA
BOF2017001,2017.004,B,Urophycis tenuis,white hake,1,22,NA
BOF2017001,2017.004,B,Merluccius bilinearis,silver hake,6,209,NA
BOF2017001,2017.004,B,Mercenaria mercenaria,quahog,4,19,NA
BOF2017001,2017.004,B,Scomber scombrus,mackerel,131,21025,NA
BOF2017001,2017.004,B,Alosa pseudoharengus,alewife,6,169,NA
BOF2017001,2017.004,B,Illex illecebrosus,shortfin squid,1,3,NA
BOF2017001,2017.004,B,Clupea harengus,herring,565,1604,NA
BOF2017001,2017.005,B,Merluccius bilinearis,silver hake,18,524,NA
BOF2017001,2017.005,B,Pseudopleuronectes americanus,winter flounder,12,1101,NA
BOF2017001,2017.005,B,Pandalus montagui,Montague shrimp,843,2700,NA
BOF2017001,2017.005,B,Chrysaora quinquecirrha,sea nettle,3,312,NA
BOF2017001,2017.005,B,Hemitripterus americanus,sea raven,7,5538,NA
BOF2017001,2017.005,B,Leucoraja erinacea,little skate,5,948,NA
BOF2017001,2017.005,B,Myoxocephalus octodecemspinosus,longhorn sculpin,7,663,NA
BOF2017001,2017.005,B,Scomber scombrus,mackerel,2,562,NA
BOF2017001,2017.005,B,Cucumaria frondosa,orange-footed sea cucumber,3,1575,NA
BOF2017001,2017.005,B,Cancer irroratus,rock crab,2,208,NA
BOF2017001,2017.005,B,Homarus americanus,American lobster,31,26447,NA
BOF2017001,2017.005,B,Sebastes fasciatus,Acadian redfish,1,256,NA
BOF2017001,2017.005,B,Peprilus triacanthus,butterfish,1,80,NA
BOF2017001,2017.005,B,Urophycis chuss,red hake,4,238,NA
BOF2017001,2017.005,B,Illex illecebrosus,shortfin squid,3,84,NA
BOF2017001,2017.005,B,Melanogrammus aeglefinus,haddock,1,4,NA
BOF2017001,2017.005,B,Lebbeus groenlandicus,Greenland shrimp,1,6,NA
BOF2017001,2017.005,B,Placopecten magellanicus,deep sea scallop,5,20,NA
BOF2017001,2017.005,B,Mytilus edulis,blue mussel,2,10,NA
BOF2017001,2017.005,B,Asterias rubens,northern sea star,1,18,NA
BOF2017001,2017.006,A,Myoxocephalus octodecemspinosus,longhorn sculpin,4,209,NA
BOF2017001,2017.006,A,Cancer irroratus,rock crab,1,247,NA
BOF2017001,2017.006,A,Cucumaria frondosa,orange-footed sea cucumber,2,766,NA
BOF2017001,2017.006,A,Metridium senile,frilled anemone,3,80,NA
BOF2017001,2017.006,A,Placopecten magellanicus,deep sea scallop,3,10,NA
BOF2017001,2017.006,A,Homarus americanus,American lobster,14,8522,NA
BOF2017001,2017.006,A,Alosa pseudoharengus,alewife,2,59,NA
BOF2017001,2017.006,A,Urophycis chuss,red hake,1,26,NA
BOF2017001,2017.006,A,Mercenaria mercenaria,quahog,1,5,NA
BOF2017001,2017.006,A,Unidentified sponge,Unidentified sponge,1,12,NA
BOF2017001,2017.006,A,Asterias rubens,northern sea star,1,41,NA
BOF2017001,2017.006,A,Littorina sp.,Littorina sp.,1,6,NA
BOF2017001,2017.006,A,Crangon septemspinosa,sand shrimp,21,49,NA
BOF2017001,2017.006,A,Pandalus montagui,Montague shrimp,20,83,NA
BOF2017001,2017.006,A,Sclerocrangon boreas,sculptured shrimp,3,14,NA
BOF2017001,2017.006,A,Cyclopterus lumpus,lumpfish,3,250,NA
BOF2017001,2017.006,A,Pseudopleuronectes americanus,winter flounder,12,355,NA
BOF2017001,2017.006,A,Merluccius bilinearis,silver hake,33,1194,NA
BOF2017001,2017.006,A,Osmerus mordax,smelt,10,275,NA
BOF2017001,2017.007,D,Homarus americanus,American lobster,7,5169,NA
BOF2017001,2017.007,D,Cancer borealis,Jonah crab,1,354,NA
BOF2017001,2017.007,D,Cancer irroratus,rock crab,1,176,NA
BOF2017001,2017.007,D,Placopecten magellanicus,deep sea scallop,1,1,NA
BOF2017001,2017.007,D,Alosa sapidissima,shad,5,372,NA
BOF2017001,2017.007,D,Hippoglossoides platessoides,American plaice,16,1841,NA
BOF2017001,2017.007,D,Pseudopleuronectes americanus,winter flounder,3,1190,NA
BOF2017001,2017.007,D,Melanogrammus aeglefinus,haddock,3,15,NA
BOF2017001,2017.007,D,Doryteuthis pealeii,longfin inshore squid,1,45,NA
BOF2017001,2017.007,D,Clupea harengus,herring,11,374,NA
BOF2017001,2017.007,D,Urophycis chuss,red hake,5,364,NA
BOF2017001,2017.007,D,Ctenodiscus crispatus,mud star,72,420,NA
BOF2017001,2017.007,D,Alosa pseudoharengus,alewife,44,2743,NA
BOF2017001,2017.007,D,Merluccius bilinearis,silver hake,502,29970,NA
BOF2017001,2017.007,D,Pandalus montagui,Montague shrimp,44,158,NA
BOF2017001,2017.007,D,Pandalus borealis,northern shrimp,24,215,NA
BOF2017001,2017.007,D,Ophiopholis aculeata,daisy brittle star,6742,8090,NA
BOF2017001,2017.007,D,Hyas coarctatus,lesser toad crab,1,40,NA
BOF2017001,2017.008,D,Homarus americanus,American lobster,3,4980,NA
BOF2017001,2017.008,D,Cancer borealis,Jonah crab,2,468,NA
BOF2017001,2017.008,D,Alosa sapidissima,shad,3,182,NA
BOF2017001,2017.008,D,Scomber scombrus,mackerel,1,136,NA
BOF2017001,2017.008,D,Melanogrammus aeglefinus,haddock,1,6,NA
BOF2017001,2017.008,D,Urophycis tenuis,white hake,2,270,NA
BOF2017001,2017.008,D,Ctenodiscus crispatus,mud star,6,36,NA
BOF2017001,2017.008,D,Pseudopleuronectes americanus,winter flounder,2,488,NA
BOF2017001,2017.008,D,Hippoglossoides platessoides,American plaice,5,388,NA
BOF2017001,2017.008,D,Pandalus borealis,northern shrimp,7,54,NA
BOF2017001,2017.008,D,Chrysaora quinquecirrha,sea nettle,2,226,NA
BOF2017001,2017.008,D,Merluccius bilinearis,silver hake,208,9186,NA
BOF2017001,2017.008,D,Clupea harengus,herring,11,867,NA
BOF2017001,2017.008,D,Pandalus montagui,Montague shrimp,60,220,NA
BOF2017001,2017.008,D,Alosa pseudoharengus,alewife,31,2223,NA
BOF2017001,2017.009,D,Cyclopterus lumpus,lumpfish,1,102,NA
BOF2017001,2017.009,D,Homarus americanus,American lobster,16,9548,NA
BOF2017001,2017.009,D,Cancer borealis,Jonah crab,3,1278,NA
BOF2017001,2017.009,D,Myoxocephalus octodecemspinosus,longhorn sculpin,4,559,NA
BOF2017001,2017.009,D,Zoarces americanus,ocean pout,1,60,NA
BOF2017001,2017.009,D,Scomber scombrus,mackerel,1,168,NA
BOF2017001,2017.009,D,Alosa pseudoharengus,alewife,1,180,NA
BOF2017001,2017.009,D,Melanogrammus aeglefinus,haddock,5,182,NA
BOF2017001,2017.009,D,Hemitripterus americanus,sea raven,1,1136,NA
BOF2017001,2017.009,D,Clupea harengus,herring,3,206,NA
BOF2017001,2017.009,D,Urophycis chuss,red hake,4,554,NA
BOF2017001,2017.009,D,Placopecten magellanicus,deep sea scallop,6,26,NA
BOF2017001,2017.009,D,Unidentified sponge,Unidentified sponge,8,964,NA
BOF2017001,2017.009,D,Henricia sanguinolenta,blood star,1,1,NA
BOF2017001,2017.009,D,Astarte castanea,chestnut astarte,1,6,NA
BOF2017001,2017.009,D,Boltenia ovifera,stalked sea squirt,1,22,NA
BOF2017001,2017.009,D,Unidentified polychaete,Unidentified polychaete,1,3,NA
BOF2017001,2017.009,D,Pseudopleuronectes americanus,winter flounder,53,10659,NA
BOF2017001,2017.009,D,Hippoglossoides platessoides,American plaice,1,84,NA
BOF2017001,2017.009,D,Merluccius bilinearis,silver hake,230,19409,NA
BOF2017001,2017.009,D,Pandalus montagui,Montague shrimp,695,3254,NA
BOF2017001,2017.009,D,Pandalus borealis,northern shrimp,69,646,NA
BOF2017001,2017.01,B,Homarus americanus,American lobster,182,76794,NA
BOF2017001,2017.01,B,Myoxocephalus octodecemspinosus,longhorn sculpin,75,7679,NA
BOF2017001,2017.01,B,Cancer irroratus,rock crab,3,565,NA
BOF2017001,2017.01,B,Merluccius bilinearis,silver hake,337,23253,NA
BOF2017001,2017.01,B,Urophycis chuss,red hake,3,199,NA
BOF2017001,2017.01,B,Urophycis tenuis,white hake,17,189,NA
BOF2017001,2017.01,B,Doryteuthis pealeii,longfin inshore squid,1,18,NA
BOF2017001,2017.01,B,Scomber scombrus,mackerel,22,3007,NA
BOF2017001,2017.01,B,Alosa pseudoharengus,alewife,111,2242,NA
BOF2017001,2017.01,B,Clupea harengus,herring,97,327,NA
BOF2017001,2017.01,B,Crangon septemspinosa,sand shrimp,322,1061,NA
BOF2017001,2017.01,B,Osmerus mordax,smelt,736,27980,NA
BOF2017001,2017.01,B,Scophthalmus aquosus,windowpane flounder,32,3501,NA
BOF2017001,2017.01,B,Pseudopleuronectes americanus,winter flounder,76,6581,NA
BOF2017001,2017.011,B,Cucumaria frondosa,orange-footed sea cucumber,129,49370,NA
BOF2017001,2017.011,B,Merluccius bilinearis,silver hake,121,6624,NA
BOF2017001,2017.011,B,Pseudopleuronectes americanus,winter flounder,125,7881,NA
BOF2017001,2017.011,B,Alosa pseudoharengus,alewife,10,1177,NA
BOF2017001,2017.011,B,Osmerus mordax,smelt,31,912,NA
BOF2017001,2017.011,B,Scophthalmus aquosus,windowpane flounder,7,281,NA
BOF2017001,2017.011,B,Pandalus montagui,Montague shrimp,3387,13753,NA
BOF2017001,2017.011,B,Homarus americanus,American lobster,306,105563,NA
BOF2017001,2017.011,B,Myoxocephalus octodecemspinosus,longhorn sculpin,120,10032,NA
BOF2017001,2017.011,B,Hemitripterus americanus,sea raven,4,1983,NA
BOF2017001,2017.011,B,Zoarces americanus,ocean pout,7,808,NA
BOF2017001,2017.011,B,Leucoraja erinacea,little skate,8,1092,NA
BOF2017001,2017.011,B,Scomber scombrus,mackerel,2,318,NA
BOF2017001,2017.011,B,Sebastes fasciatus,Acadian redfish,2,191,NA
BOF2017001,2017.011,B,Urophycis chuss,red hake,63,3167,NA
BOF2017001,2017.011,B,Urophycis tenuis,white hake,156,3093,NA
BOF2017001,2017.011,B,Melanogrammus aeglefinus,haddock,1,14,NA
BOF2017001,2017.011,B,Doryteuthis pealeii,longfin inshore squid,2,76,NA
BOF2017001,2017.011,B,Placopecten magellanicus,deep sea scallop,7,88,NA
BOF2017001,2017.011,B,Strongylocentrotus droebachiensis,green sea urchin,7,90,NA
BOF2017001,2017.011,B,Unidentified sponge,Unidentified sponge,3,148,NA
BOF2017001,2017.011,B,Cancer irroratus,rock crab,1,14,NA
BOF2017001,2017.012,C,Hippoglossus hippoglossus,Atlantic halibut,1,305,NA
BOF2017001,2017.012,C,Merluccius bilinearis,silver hake,214,13454,NA
BOF2017001,2017.012,C,Pseudopleuronectes americanus,winter flounder,322,17112,NA
BOF2017001,2017.012,C,Mercenaria mercenaria,quahog,4,66,NA
BOF2017001,2017.012,C,Clinocardium ciliatum,Iceland cockle,2,8,NA
BOF2017001,2017.012,C,Asterias rubens,northern sea star,3,210,NA
BOF2017001,2017.012,C,Crangon septemspinosa,sand shrimp,2,6,NA
BOF2017001,2017.012,C,Scomber scombrus,mackerel,1,132,NA
BOF2017001,2017.012,C,Alosa pseudoharengus,alewife,221,8392,NA
BOF2017001,2017.012,C,Homarus americanus,American lobster,34,36982,NA
BOF2017001,2017.012,C,Cancer irroratus,rock crab,4,1880,NA
BOF2017001,2017.012,C,Myoxocephalus octodecemspinosus,longhorn sculpin,17,1586,NA
BOF2017001,2017.012,C,Lophius americanus,monkfish,2,1400,NA
BOF2017001,2017.012,C,Alosa sapidissima,shad,4,862,NA
BOF2017001,2017.012,C,Glyptocephalus cynoglossus,witch flounder,1,16,NA
BOF2017001,2017.012,C,Urophycis tenuis,white hake,38,1516,NA
BOF2017001,2017.012,C,Urophycis chuss,red hake,7,672,NA
BOF2017001,2017.012,C,Melanogrammus aeglefinus,haddock,1,24,NA
BOF2017001,2017.012,C,Clupea harengus,herring,1,24,NA
BOF2017001,2017.012,C,Scophthalmus aquosus,windowpane flounder,9,1688,NA
BOF2017001,2017.013,B,Myoxocephalus octodecemspinosus,longhorn sculpin,17,1783,NA
BOF2017001,2017.013,B,Asterias rubens,northern sea star,2,134,NA
BOF2017001,2017.013,B,Alosa sapidissima,shad,3,274,NA
BOF2017001,2017.013,B,Cancer irroratus,rock crab,1,108,NA
BOF2017001,2017.013,B,Osmerus mordax,smelt,36,1578,NA
BOF2017001,2017.013,B,Melanogrammus aeglefinus,haddock,1,10,NA
BOF2017001,2017.013,B,Scophthalmus aquosus,windowpane flounder,5,284,NA
BOF2017001,2017.013,B,Glyptocephalus cynoglossus,witch flounder,1,19,NA
BOF2017001,2017.013,B,Scomber scombrus,mackerel,7,1073,NA
BOF2017001,2017.013,B,Peprilus triacanthus,butterfish,12,261,NA
BOF2017001,2017.013,B,Urophycis tenuis,white hake,45,1743,NA
BOF2017001,2017.013,B,Urophycis chuss,red hake,4,347,NA
BOF2017001,2017.013,B,Pseudopleuronectes americanus,winter flounder,169,13190,NA
BOF2017001,2017.013,B,Alosa pseudoharengus,alewife,72,4099,NA
BOF2017001,2017.013,B,Clupea harengus,herring,82,922,NA
BOF2017001,2017.013,B,Homarus americanus,American lobster,111,47496,NA
BOF2017001,2017.013,B,Merluccius bilinearis,silver hake,129,10323,NA
BOF2017001,2017.013,B,Pandalus montagui,Montague shrimp,42,152,NA
BOF2017001,2017.013,B,Dichelopandalus leptocerus,bristled longbeak,47,132,NA
BOF2017001,2017.013,B,Pandalus borealis,northern shrimp,11,116,NA
BOF2017001,2017.013,B,Crangon septemspinosa,sand shrimp,43,119,NA
BOF2017001,2017.014,A,Cyclopterus lumpus,lumpfish,1,236,NA
BOF2017001,2017.014,A,Scomber scombrus,mackerel,1,134,NA
BOF2017001,2017.014,A,Urophycis chuss,red hake,1,44,NA
BOF2017001,2017.014,A,Urophycis tenuis,white hake,1,58,NA
BOF2017001,2017.014,A,Scophthalmus aquosus,windowpane flounder,2,92,NA
BOF2017001,2017.014,A,Myoxocephalus scorpius,shorthorn sculpin,1,10,NA
BOF2017001,2017.014,A,Clupea harengus,herring,1,3,NA
BOF2017001,2017.014,A,Cucumaria frondosa,orange-footed sea cucumber,1,192,NA
BOF2017001,2017.014,A,Metridium senile,frilled anemone,5,47,NA
BOF2017001,2017.014,A,Dichelopandalus leptocerus,bristled longbeak,3,9,NA
BOF2017001,2017.014,A,Pandalus montagui,Montague shrimp,7,26,NA
BOF2017001,2017.014,A,Sclerocrangon boreas,sculptured shrimp,5,30,NA
BOF2017001,2017.014,A,Asterias rubens,northern sea star,7,289,NA
BOF2017001,2017.014,A,Osmerus mordax,smelt,1,37,NA
BOF2017001,2017.014,A,Cancer irroratus,rock crab,1,288,NA
BOF2017001,2017.014,A,Cancer borealis,Jonah crab,1,494,NA
BOF2017001,2017.014,A,Alosa pseudoharengus,alewife,3,142,NA
BOF2017001,2017.014,A,Pseudopleuronectes americanus,winter flounder,56,1503,NA
BOF2017001,2017.014,A,Homarus americanus,American lobster,28,9111,NA
BOF2017001,2017.014,A,Merluccius bilinearis,silver hake,18,1067,NA
BOF2017001,2017.015,B,Pseudopleuronectes americanus,winter flounder,314,20402,NA
BOF2017001,2017.015,B,Scomber scombrus,mackerel,7,1015,NA
BOF2017001,2017.015,B,Alosa pseudoharengus,alewife,200,8015,NA
BOF2017001,2017.015,B,Osmerus mordax,smelt,3,112,NA
BOF2017001,2017.015,B,Peprilus triacanthus,butterfish,1,18,NA
BOF2017001,2017.015,B,Merluccius bilinearis,silver hake,178,8726,NA
BOF2017001,2017.015,B,Urophycis tenuis,white hake,50,2336,NA
BOF2017001,2017.015,B,Homarus americanus,American lobster,69,48939,NA
BOF2017001,2017.015,B,Cancer irroratus,rock crab,5,620,NA
BOF2017001,2017.015,B,Lophius americanus,monkfish,1,328,NA
BOF2017001,2017.015,B,Myoxocephalus octodecemspinosus,longhorn sculpin,9,752,NA
BOF2017001,2017.015,B,Scophthalmus aquosus,windowpane flounder,25,1555,NA
BOF2017001,2017.015,B,Urophycis chuss,red hake,7,714,NA
BOF2017001,2017.015,B,Crangon septemspinosa,sand shrimp,12,36,NA
BOF2017001,2017.015,B,Asterias rubens,northern sea star,6,507,NA
BOF2017001,2017.015,B,Cyclocardia borealis,northern cardita,2,10,NA
BOF2017001,2017.016,D,Alosa pseudoharengus,alewife,813,26035,NA
BOF2017001,2017.016,D,Pseudopleuronectes americanus,winter flounder,52,9177,NA
BOF2017001,2017.016,D,Scomber scombrus,mackerel,8,1240,NA
BOF2017001,2017.016,D,Merluccius bilinearis,silver hake,83,5290,NA
BOF2017001,2017.016,D,Leucoraja erinacea,little skate,1,656,NA
BOF2017001,2017.016,D,Lophius americanus,monkfish,1,1280,NA
BOF2017001,2017.016,D,Homarus americanus,American lobster,87,44893,NA
BOF2017001,2017.016,D,Alosa sapidissima,shad,8,874,NA
BOF2017001,2017.016,D,Scophthalmus aquosus,windowpane flounder,1,286,NA
BOF2017001,2017.016,D,Hippoglossoides platessoides,American plaice,4,236,NA
BOF2017001,2017.016,D,Doryteuthis pealeii,longfin inshore squid,5,446,NA
BOF2017001,2017.016,D,Clupea harengus,herring,8,450,NA
BOF2017001,2017.016,D,Peprilus triacanthus,butterfish,12,154,NA
BOF2017001,2017.016,D,Urophycis tenuis,white hake,5,610,NA
BOF2017001,2017.016,D,Urophycis chuss,red hake,2,502,NA
BOF2017001,2017.016,D,Glyptocephalus cynoglossus,witch flounder,1,8,NA
BOF2017001,2017.016,D,Crangon septemspinosa,sand shrimp,3,6,NA
BOF2017001,2017.016,D,Dichelopandalus leptocerus,bristled longbeak,1,2,NA
BOF2017001,2017.016,D,Asterias rubens,northern sea star,3,324,NA
BOF2017001,2017.017,C,Hemitripterus americanus,sea raven,1,200,NA
BOF2017001,2017.017,C,Homarus americanus,American lobster,191,100076,NA
BOF2017001,2017.017,C,Cancer borealis,Jonah crab,4,1104,NA
BOF2017001,2017.017,C,Cancer irroratus,rock crab,7,1378,NA
BOF2017001,2017.017,C,Myoxocephalus octodecemspinosus,longhorn sculpin,8,756,NA
BOF2017001,2017.017,C,Enchelyopus cimbrius,fourbeard rockling,1,32,NA
BOF2017001,2017.017,C,Hyas araneus,toad crab,1,20,NA
BOF2017001,2017.017,C,Suberites ficus,fig sponge,1,94,NA
BOF2017001,2017.017,C,Osmerus mordax,smelt,79,3393,NA
BOF2017001,2017.017,C,Scomber scombrus,mackerel,7,1130,NA
BOF2017001,2017.017,C,Scophthalmus aquosus,windowpane flounder,6,476,NA
BOF2017001,2017.017,C,Clupea harengus,herring,1,102,NA
BOF2017001,2017.017,C,Peprilus triacanthus,butterfish,3,56,NA
BOF2017001,2017.017,C,Melanogrammus aeglefinus,haddock,2,42,NA
BOF2017001,2017.017,C,Hippoglossoides platessoides,American plaice,1,38,NA
BOF2017001,2017.017,C,Doryteuthis pealeii,longfin inshore squid,1,52,NA
BOF2017001,2017.017,C,Urophycis chuss,red hake,13,986,NA
BOF2017001,2017.017,C,Placopecten magellanicus,deep sea scallop,115,1061,NA
BOF2017001,2017.017,C,Urophycis tenuis,white hake,51,2334,NA
BOF2017001,2017.017,C,Merluccius bilinearis,silver hake,426,30722,NA
BOF2017001,2017.017,C,Pseudopleuronectes americanus,winter flounder,242,12140,NA
BOF2017001,2017.017,C,Astarte castanea,chestnut astarte,12,99,NA
BOF2017001,2017.017,C,Clinocardium ciliatum,Iceland cockle,4,6,NA
BOF2017001,2017.017,C,Arctica islandica,black clam,129,794,NA
